frame,wall_seconds,wall_delta_ms,sim_delta_ms,phase,x,y,z,visible_cells,loaded_cells,used_physical_bytes,health,ammo,pressure,safety_holds
1068,2.860805393,11.255378,10.369148,1,0.242,-375.126,90.000,15,15,3006263296,93.000,59,20.000,2
1069,2.871807726,11.002333,11.288419,1,0.238,-380.996,90.000,15,15,3006312448,93.000,59,20.000,2
1070,2.882353407,10.545681,11.005982,1,0.235,-386.719,90.000,15,15,3006353408,93.000,59,20.000,2
1071,2.893245598,10.892191,10.521113,1,0.232,-392.190,90.000,15,15,3006357504,93.000,59,20.000,2
1072,2.904216359,10.970761,10.884670,1,0.229,-397.850,90.000,15,15,3006406656,93.000,59,20.000,2
1073,2.915073089,10.856730,10.971862,1,0.226,-403.556,90.000,15,15,3006406656,93.000,59,20.000,2
1074,2.925681363,10.608274,10.856398,1,0.222,-409.201,90.000,15,15,3006451712,93.000,59,20.000,2
1075,2.935862687,10.181324,10.633415,1,0.219,-414.730,90.000,15,15,3006492672,93.000,59,20.000,2
1076,2.948973656,13.110969,10.170804,1,0.216,-420.019,90.000,15,15,3006492672,93.000,59,20.000,2
1077,2.959227502,10.253846,13.111559,1,0.212,-426.837,90.000,15,15,3006533632,93.000,59,20.000,2
1078,2.969547370,10.319868,10.237956,1,0.209,-432.161,90.000,15,15,3006533632,93.000,59,20.000,2
1079,2.979881208,10.333838,10.415129,1,0.206,-437.577,90.000,15,15,3006586880,93.000,59,20.000,2
1080,2.990226105,10.344897,10.301367,1,0.203,-442.933,90.000,15,15,3006636032,93.000,59,20.000,2
1081,3.000570264,10.344159,10.377989,1,0.200,-448.330,90.000,15,15,3006640128,93.000,59,20.000,2
1082,3.011315560,10.745296,10.323298,1,0.197,-453.698,90.000,15,15,3006685184,93.000,59,20.000,2
1083,3.021711370,10.395810,10.731416,1,0.194,-459.278,90.000,15,15,3006693376,93.000,59,20.000,2
1084,3.032791214,11.079844,10.409169,1,0.191,-464.691,90.000,15,15,3006742528,93.000,59,20.000,2
1085,3.043673534,10.882320,11.033424,1,0.188,-470.429,90.000,15,15,3006799872,93.000,59,20.000,2
1086,3.054922961,11.249427,10.859829,1,0.184,-476.076,90.000,15,15,3006816256,93.000,59,20.000,2
1087,3.067244253,12.321292,11.226797,1,0.181,-481.914,90.000,15,15,3006857216,93.000,59,20.000,2
1088,3.079141365,11.897112,12.311532,1,0.177,-488.316,90.000,15,15,3006894080,93.000,59,20.000,2
1089,3.091290853,12.149488,11.894292,1,0.174,-494.501,90.000,15,15,3006898176,93.000,59,20.000,2
1090,3.103450841,12.159988,12.325962,1,0.170,-500.910,90.000,15,15,3006939136,93.000,59,20.000,2
1091,3.115784103,12.333262,12.013175,1,0.167,-507.157,90.000,15,15,3007000576,93.000,59,20.000,2
1092,3.129020814,13.236711,12.375362,1,0.163,-513.592,90.000,15,15,3007029248,93.000,59,20.000,2
1093,3.141613732,12.592918,13.202391,1,0.159,-520.457,90.000,15,15,3007029248,93.000,59,20.000,2
1094,3.155779385,14.165653,12.639149,1,0.155,-527.030,90.000,15,15,3006021632,93.000,59,20.000,2
1095,3.169429385,13.650000,14.140431,1,0.151,-534.383,90.000,15,15,3005005824,93.000,59,20.000,2
1096,3.183085346,13.655961,13.623171,1,0.147,-541.467,90.000,15,15,3003990016,93.000,59,20.000,2
1097,3.194985938,11.900592,13.666330,1,0.143,-548.573,90.000,15,15,3003998208,93.000,59,20.000,2
1098,3.207006863,12.020925,11.911193,1,0.140,-554.767,90.000,15,15,3004030976,93.000,59,20.000,2
1099,3.219217962,12.211099,12.001065,1,0.136,-561.008,90.000,15,15,3004080128,93.000,59,20.000,2
1100,3.232045535,12.827573,12.215160,1,0.133,-567.360,90.000,15,15,3004125184,93.000,59,20.000,2
1101,3.244545231,12.499696,12.860322,1,0.129,-574.047,90.000,15,15,3004133376,93.000,59,20.000,2
1102,3.256822382,12.277151,12.481816,1,0.125,-580.538,90.000,15,15,3004182528,93.000,59,20.000,2
1103,3.268765305,11.942923,12.283540,1,0.121,-586.925,90.000,15,15,3004215296,93.000,59,20.000,2
1104,3.280774159,12.008854,11.940803,1,0.118,-593.134,90.000,15,15,3004219392,93.000,59,20.000,2
1105,3.292909117,12.134958,12.024535,1,0.114,-599.387,90.000,15,15,3004256256,93.000,59,20.000,2
1106,3.305030894,12.121777,12.115687,1,0.111,-605.687,90.000,15,15,3004305408,93.000,59,20.000,2
